index,name,place_id,rating,rating_count,tags,address,price_level
1324,Momi Nonmi,ChIJVzVHX7Nw44kRpr7wagLhHPA,4.4,185,"('restaurant', 'food', 'point_of_interest', 'establishment')","1128 Cambridge St, Cambridge",1
1325,Hong Kong Eatery,ChIJawYhWj9744kRbyMpuS980VA,4.1,139,"('restaurant', 'food', 'point_of_interest', 'establishment')","79 Harrison Ave, Boston",1
1326,Mangia Mangia North End,ChIJSbwW6o5w44kROlaarW_q8to,4.6,119,"('restaurant', 'point_of_interest', 'food', 'establishment')","147 Endicott St, Boston",2
1327,Alex's Chimis,ChIJLw9mc3h544kRXCxYljkVHOA,4.4,1322,"('restaurant', 'point_of_interest', 'food', 'establishment')","358 Centre St, Jamaica Plain",1
1328,Teddy's on the Hill,ChIJm7SgZmtx44kRU5HGYSSJ37E,4.6,141,"('restaurant', 'food', 'point_of_interest', 'establishment')","9 Bowdoin St, Boston",2
1329,El Jefe's Taqueria - Boston University,ChIJMXCBVyZ544kRTZdKnImoaO4,4.5,309,"('restaurant', 'food', 'point_of_interest', 'establishment')","957 Commonwealth Ave, Boston",1
1330,Tavern at the End of the World,ChIJiXm2f8Nw44kRzPwxrBj-3fI,4.5,818,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","108 Cambridge St, Charlestown",1
1331,Mangia Mangia North End,ChIJSbwW6o5w44kROlaarW_q8to,4.6,119,"('restaurant', 'food', 'point_of_interest', 'establishment')","147 Endicott St, Boston",2
1332,Sapporo Ramen,ChIJd1B4eb5544kR-5Ef-oue8ps,4.5,174,"('restaurant', 'point_of_interest', 'food', 'establishment')","238 Washington St, Brookline",2
1333,The Hill Tavern,ChIJ78WxM5pw44kRwvArLWpX0A0,4.2,518,"('bar', 'point_of_interest', 'establishment')","228 Cambridge St, Boston",2
1334,Pita Thyme,ChIJe2EXmoZw44kRJ3BGIb0tASE,4.6,158,"('restaurant', 'point_of_interest', 'food', 'establishment')","102 Water St, Boston",1
1335,Aura,ChIJregod4J644kRYcc5AiBoGzQ,4.0,70,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Seaport Ln, Boston",3
1336,Peach Farm,ChIJuVlROXh644kRqUIF4W7-ZNo,3.9,694,"('restaurant', 'food', 'point_of_interest', 'establishment')","4 Tyler St, Boston",2
1337,Laughing Monk Cafe,ChIJL83OHI9544kR-wWs4UQ_ejU,4.6,762,"('restaurant', 'food', 'point_of_interest', 'establishment')","737 Huntington Ave, Boston",2
1338,Aceituna Grill,ChIJd4864L9744kRHfUGuPRCVwY,4.7,53,"('restaurant', 'point_of_interest', 'food', 'establishment')","267 Newbury St, Boston",2
1339,Busy Bee Restaurant & Diner,ChIJFQ4RDPJ544kR2Qht2WZ_qFo,4.5,523,"('restaurant', 'food', 'point_of_interest', 'establishment')","1046 Beacon St, Brookline",1
1340,GRECO,ChIJqaInZ0Jx44kRUs9guSO6WEc,4.5,147,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Milk St, Boston",1
1341,Serafina Back Bay,ChIJcc9ktY9744kRxZjzlcChDeE,4.2,303,"('restaurant', 'point_of_interest', 'food', 'establishment')","237 Newbury St, Boston",2
1342,Viga,ChIJheItZYRw44kRXO3khcIMBjk,4.3,76,"('restaurant', 'food', 'point_of_interest', 'establishment')","245-275 Washington St, Boston",1
1343,Royal Punjab,ChIJnet0T7lw44kRfEVBxNDNy-A,3.6,352,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","251 Cambridge St, Cambridge",1
1344,Pita Thyme,ChIJe2EXmoZw44kRJ3BGIb0tASE,4.6,158,"('restaurant', 'food', 'point_of_interest', 'establishment')","102 Water St, Boston",1
1345,Aceituna Grill,ChIJd4864L9744kRHfUGuPRCVwY,4.7,53,"('restaurant', 'food', 'point_of_interest', 'establishment')","267 Newbury St, Boston",2
1346,GRECO,ChIJqaInZ0Jx44kRUs9guSO6WEc,4.5,147,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Milk St, Boston",1
1347,Serafina Back Bay,ChIJcc9ktY9744kRxZjzlcChDeE,4.2,303,"('restaurant', 'food', 'point_of_interest', 'establishment')","237 Newbury St, Boston",2
1348,TAMO Bistro + Bar,ChIJregod4J644kR5CBZ-Su0IgE,4.2,384,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Seaport Ln, Boston",2
1349,Joia Restaurant & Lounge,ChIJY3EugRpx44kRYHPXdbISrT4,4.2,190,"('restaurant', 'food', 'point_of_interest', 'establishment')","195 State St, Boston",Unknown
1350,Giacomo's Boston North End,ChIJKRXowbtz44kRORvv6Mx_MDw,4.3,2563,"('restaurant', 'food', 'point_of_interest', 'establishment')","355 Hanover St, Boston",2
1351,Empire,ChIJXVzAD39w44kRTJTWoWyNvXs,4.3,1618,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Marina Park Drive, Boston",3
1352,Great Wok Restaurants,ChIJ7aJ831F644kR2AnwP0dWZoQ,3.7,372,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","1284 Massachusetts Ave #1608, Dorchester",1
1353,Sweet Cheeks Q,ChIJUQfERfR544kRPexdI3z6tyU,4.3,1679,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1381 Boylston St, Boston",2
1354,Monica's Mercato,ChIJhRICS4lw44kR7yTyvZmQgp4,4.6,791,"('liquor_store', 'grocery_or_supermarket', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","130 Salem St, Boston",2
1355,Mumbai Spice,ChIJ0yhREhp644kRR5gqTs0-4HM,3.8,1101,"('restaurant', 'food', 'point_of_interest', 'establishment')","251 Massachusetts Ave, Boston",2
1356,Nud Pob Thai Cuisine -- ××Reopen December 1××,ChIJGYDqsqt544kRhKLfnWjBCYU,4.4,338,"('restaurant', 'point_of_interest', 'food', 'establishment')","738 Commonwealth Ave, Boston",1
1357,Dean's List Restaurant,ChIJiQd3PJpw44kR8cd-9cVHmnM,3.8,29,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","5 Blossom St, Boston",Unknown
1358,JIBEI CHUAN 季北川,ChIJw8xWW55744kRYJk-922aJw4,4.3,125,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","50 Beach St, Boston",2
1359,The Elephant Walk South End,ChIJpwF2imx644kRvBTm-0r4LVk,4.5,596,"('restaurant', 'food', 'point_of_interest', 'establishment')","1415 Washington St, Boston",2
1360,Row 34,ChIJ95EjMYB644kRHrS_JLt0-Lg,4.6,3072,"('restaurant', 'point_of_interest', 'food', 'establishment')","383 Congress St, Boston",3
1361,Max & Leo's Pizza Fenway,ChIJnSbGM_Z544kRnXE17lazB0g,3.9,101,"('restaurant', 'food', 'point_of_interest', 'establishment')","82 Lansdowne St, Boston",Unknown
1362,Empire,ChIJXVzAD39w44kRTJTWoWyNvXs,4.3,1618,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Marina Park Drive, Boston",3
1363,Hei La Moon Restaurant (Food Opera),ChIJ3eXQX3h644kReshTTfXl1Jo,4.0,2391,"('restaurant', 'food', 'point_of_interest', 'establishment')","83 Essex St, Boston",1
1364,Wing's Kitchen,ChIJZVFfNHh644kRA7vv6Ax0DfM,4.3,190,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","13 Hudson St, Boston",1
1365,Beijing Cafe,ChIJWbV1rPB544kRMcks9YJ2N5k,3.3,209,"('restaurant', 'food', 'point_of_interest', 'establishment')","728 Commonwealth Ave, Boston",1
1366,Inchu,ChIJB3f-tJN544kRNybElb_khhM,4.2,9,"('restaurant', 'food', 'point_of_interest', 'establishment')","401 Park Dr Suite 109, Boston",Unknown
1367,Nud Pob Thai Cuisine -- ××Reopen December 1××,ChIJGYDqsqt544kRhKLfnWjBCYU,4.4,338,"('restaurant', 'food', 'point_of_interest', 'establishment')","738 Commonwealth Ave, Boston",1
1368,Casarecce Ristorante,ChIJJc7_8ulx44kRA9kJt8AA9j8,4.5,536,"('restaurant', 'food', 'point_of_interest', 'establishment')","285 Hanover St, Boston",Unknown
1369,Temazcal Tequila Cantina,ChIJ7U-WqIJ644kRnTwyhVFYzqc,4.2,1149,"('restaurant', 'food', 'point_of_interest', 'establishment')","250 Northern Ave #2, Boston",2
1370,Beehive Restaurant,ChIJWfpfeG1644kRLK4b9lMWmCI,4.4,2673,"('night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","541 Tremont St, Boston",2
1371,Ristorante Villa Francesca,ChIJtyrb3ohw44kRH1_haZWjHgc,4.0,805,"('restaurant', 'food', 'point_of_interest', 'establishment')","150 Richmond St, Boston",2
1372,Regina Pizzeria,ChIJb4wUsI5w44kRnERe7ywQaJA,4.6,5502,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","11 1/2 Thacher St, Boston",2
1373,Los Paisanos Restaurant,ChIJ2cSvc9tw44kRUKnF29-Q3bo,4.3,180,"('restaurant', 'food', 'point_of_interest', 'establishment')","62 Broadway, Somerville",1
1374,Bon Me,ChIJUc3H-wx644kRYDFL7VdiTEQ,4.2,128,"('meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","441 Stuart St, Boston",1
1375,El Paso Enchiladas,ChIJb7nX2YVw44kR_MRYfpEKttY,3.1,126,"('restaurant', 'food', 'point_of_interest', 'establishment')","2135 S Market St, Boston",1
1376,Ernesto's Pizza,ChIJOW4E0iBx44kRGPwnBeo0a5U,4.6,1461,"('restaurant', 'food', 'point_of_interest', 'establishment')","69 Salem St, Boston",1
1377,Figs,ChIJi-JI-55w44kR40RRwC4918k,4.1,595,"('restaurant', 'point_of_interest', 'food', 'establishment')","42 Charles St, Boston",2
1378,Clover Food Lab,ChIJbUKahoRw44kRNRKj1vv6vW8,4.5,598,"('cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","27 School St, Boston",1
1379,Granary Tavern,ChIJ-aKxqodw44kRYqKcnFKb_vg,4.2,1608,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","170 Milk St, Boston",2
1380,OAK Long Bar + Kitchen,ChIJaYC29Qx644kR59vwE6JuPO0,4.4,854,"('restaurant', 'food', 'point_of_interest', 'establishment')","138 St James Ave, Boston",3
1381,The Street Bar,ChIJObp43cx744kREgFIUNDD8ME,4.6,153,"('restaurant', 'food', 'point_of_interest', 'establishment')","1 Newbury St, Boston",Unknown
1382,Dragon Bowl,ChIJ8XRk7I1544kRidYh8sEdzuQ,3.2,34,"('restaurant', 'food', 'point_of_interest', 'establishment')","400 Brookline Ave, Boston",2
1383,Sweet Rice Charlestown Thai Sushi,ChIJrRBKSuxw44kRVN7gol7N1-g,4.3,383,"('restaurant', 'food', 'point_of_interest', 'establishment')","187 Main St, Boston",2
1384,Dunkin',ChIJgWmApeh544kR3UwJzZW2f-Q,4.1,100,"('cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","Northeastern - Shillman Hall, 115 Forsyth St, Boston",1
1385,Eventide Fenway,ChIJzzGbwvV544kR-2wfUUIXrcE,4.3,829,"('restaurant', 'food', 'point_of_interest', 'establishment')","1321 Boylston St, Boston",3
1386,Canton House,ChIJT0xSNbN744kR9Vei7RN4jyw,3.7,185,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","6 Hancock St, Boston",1
1387,Pantry Pizza & Kitchen,ChIJlXzAWFF644kROGvbbbh3cfw,4.2,434,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","931 Dorchester Ave, Dorchester",1
1388,Thazia,ChIJ6Q9tMrV744kRjyNCmWuPunI,4.8,10,"('restaurant', 'point_of_interest', 'food', 'establishment')","21 Drydock Ave, Boston",Unknown
1389,Andrew Square House of Pizza,ChIJOcPfOlx644kReb0LVj5nnMI,4.1,335,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","395 Dorchester St #2740, Boston",1
1390,GRECO,ChIJU9oYUKdx44kR3tHLQSD6VPs,4.1,36,"('restaurant', 'point_of_interest', 'food', 'establishment')","80 Causeway St, Boston",1
1391,HARP + BARD,ChIJJTxzwKx744kRPFhE3TKigO8,4.3,737,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1099 Dorchester Ave, Dorchester",2
1392,Go Fish Sushi Boston,ChIJI60UfEl744kRO6FQtx8_pII,3.2,6,"('restaurant', 'point_of_interest', 'food', 'establishment')","Suite005 250Huntington Ave, Boston",Unknown
1393,Viga,ChIJTYwNxAx644kRYcUGHobiunw,4.2,168,"('restaurant', 'point_of_interest', 'food', 'establishment')","140 Clarendon St, Boston",1
1394,LoLa Burger,ChIJie_STRFx44kRe18VuQRd9IA,4.1,375,"('restaurant', 'food', 'point_of_interest', 'establishment')","11 Fan Pier Boulevard, Boston",2
1395,Mama's Place,ChIJEVCJCY9544kRN5QTVkwFfyA,4.3,248,"('meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","764 Huntington Ave #6321, Boston",1
1396,Trade,ChIJUZ2BqIFw44kRShjLhpPs2eo,4.3,731,"('night_club', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","540 Atlantic Ave, Boston",3
1397,Theo's Cozy Corner Restaurant,ChIJuRRQ_Ytw44kRpn5Wtsehg_0,4.7,1306,"('restaurant', 'point_of_interest', 'food', 'establishment')","162 Salem St, Boston",1
1398,Maluken and Sushi Express,ChIJje9ZDvJ544kR3cLuEvu2MWY,4.1,160,"('restaurant', 'point_of_interest', 'food', 'establishment')","1038 Beacon St, Brookline",1
1399,Korean Asian Kitchen - Mission Hill Roxbury,ChIJ_-IsP-F544kRmv9ggCMcKPk,3.3,4,"('restaurant', 'point_of_interest', 'food', 'establishment')","Suite4 1625Tremont, St Roxbury Crossing, Boston",2
1400,Go Fish Sushi Boston,ChIJI60UfEl744kRO6FQtx8_pII,3.2,6,"('restaurant', 'food', 'point_of_interest', 'establishment')","Suite005 250Huntington Ave, Boston",Unknown
1401,Banga Korean Cuisine — Kenmore,ChIJA6MOzQJ644kRVnxF8Ocodfo,4.1,237,"('restaurant', 'food', 'point_of_interest', 'establishment')","636 Beacon St, Boston",2
1402,Delicias Restaurant Boston,ChIJN4pCtVJ644kRzHaYkT_cOxs,4.2,121,"('restaurant', 'food', 'point_of_interest', 'establishment')","149 Stoughton St, Dorchester",Unknown
1403,Cappy's Pizza & Subs,ChIJS85s3Bt644kRWoREI1lr6Qs,3.7,451,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","82 Westland Ave, Boston",1
1404,The Westland,ChIJ2SnOGxp644kR2Ag9takQFo4,4.2,336,"('restaurant', 'point_of_interest', 'food', 'establishment')","10 Westland Ave, Boston",2
1405,Ichiban Yakitori Sushi House,ChIJoeSvGRp644kRvftBz8KnUzQ,4.1,387,"('restaurant', 'food', 'point_of_interest', 'establishment')","14 Westland Ave, Boston",2
1406,Emmets,ChIJPRSasoRw44kRQKULwquC_vk,4.5,1525,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","6 Beacon St, Boston",2
1407,Love Art Sushi,ChIJvduDwhp644kRVPSs_AGB4wI,4.4,603,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","1 Haviland St, Boston",1
1408,Artu,ChIJGVLrEIlw44kRQ7FhbmC7U0Y,4.3,642,"('restaurant', 'point_of_interest', 'food', 'establishment')","6 Prince St, Boston",2
1409,Fuji at Ink Block,ChIJz3AsQXB644kRt9SrW0WT9l4,4.5,640,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","352b Harrison Ave, Boston",2
1410,Capitol Coffee House,ChIJm5XMRptw44kRJX8w6sex5ks,4.4,292,"('cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","122 Bowdoin St, Boston",1
1411,India Quality Restaurant,ChIJv6Oz1xx644kRd-S5aU2l0nk,3.9,799,"('restaurant', 'point_of_interest', 'food', 'establishment')","484 Commonwealth Ave, Boston",2
1412,Six West,ChIJucJCHH1744kRjf7jWFiirF8,3.4,333,"('restaurant', 'point_of_interest', 'food', 'establishment')","6 W Broadway, Boston",2
1413,El Jefe's Taqueria - Harvard Square,ChIJbaaNtUJ344kRXem3pG29vxI,4.2,782,"('restaurant', 'food', 'point_of_interest', 'establishment')","14 Brattle St, Cambridge",1
1414,Umami Express,ChIJc1QY_rh744kR5fiaby-potE,5.0,4,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","94 Shirley St, Boston",2
1415,Panera Bread,ChIJRUmvJ0V644kRXXGWeFeWFBk,3.9,609,"('cafe', 'bakery', 'meal_takeaway', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment')","8 Allstate Rd Suite 3, Dorchester",2
1416,Fenway Johnnies,ChIJE-4lOo1544kRoJYGiMaWPl8,4.3,218,"('restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment')","96 Brookline Ave, Boston",Unknown
1417,Limani Grille Seaport,ChIJ5ZLxJK1x44kRA4qvs4XCUDA,4.4,170,"('restaurant', 'food', 'point_of_interest', 'establishment')","100 Northern Ave #1802, Boston",2
1418,Sal's Ristorante & Pizzeria,ChIJiSzR4JJ644kR4U_nRm-K4XI,4.4,203,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","205 L St, Boston",1
1419,Del Frisco's Double Eagle Steakhouse,ChIJib88aXt744kRo0_iRfH64SA,4.1,539,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","888 Boylston St Suite 053, Boston",4
1420,Lolita Back Bay,ChIJ0VQFcQx644kR9HL-L98mUFY,4.4,2766,"('night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","271 Dartmouth St, Boston",2
1421,Artu,ChIJGVLrEIlw44kRQ7FhbmC7U0Y,4.3,642,"('restaurant', 'food', 'point_of_interest', 'establishment')","6 Prince St, Boston",2
1422,The Maharaja,ChIJrQ0EVF1344kRVpRToR8J-ew,4.2,1910,"('restaurant', 'food', 'point_of_interest', 'establishment')","57 John F. Kennedy St, Cambridge",2
1423,Taisei Of Japan,ChIJe-GxWn1x44kRPg9vVmvsIxk,0.0,0,"('restaurant', 'point_of_interest', 'food', 'establishment')","138 Lewis Wharf, Boston",Unknown
1424,Bricco,ChIJEbGG2ohw44kRhzf2NJIl-tc,4.3,1369,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","241 Hanover St, Boston",3
1425,Taco Bell,ChIJUwO4mXZx44kR1CqJaYgxWZ8,3.3,666,"('restaurant', 'food', 'point_of_interest', 'establishment')","76 Summer Street, Boston",1
1426,春記生煎 Shanghai Pan-Fried Buns,ChIJSSh86Sh544kRS13A6KAcHzg,0.0,0,"('restaurant', 'food', 'point_of_interest', 'establishment')","90 Peterborough St, Boston",Unknown
1427,Regina Pizzeria,ChIJ5Sk27_V544kRqLuOmhg2w_g,4.2,541,"('restaurant', 'point_of_interest', 'food', 'establishment')","1330 Boylston St, Boston",1
1428,Pier 6,ChIJ1ShpjPVw44kRDdSCW4PdsPM,4.3,1236,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","1 8th St, Charlestown",2
1429,Wheelhouse Boston,ChIJm48h7IZw44kR7NAKcXiP14w,4.6,409,"('restaurant', 'point_of_interest', 'food', 'establishment')","100 High St, Boston",1
1430,Brownstone,ChIJjYtkDw1644kRkOklNdRv2J8,4.3,645,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","111 Dartmouth St, Boston",2
1431,State Street Provisions,ChIJS8YDwIdw44kRUjKyHG1ghZ4,4.4,1652,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","255 State St, Boston",2
1432,Audubon,ChIJDaJJzfZ544kRnon1_FQE2cg,4.6,684,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","838 Beacon St, Boston",2
1433,Jade Garden,ChIJ0UltMXh644kRocWltDnwfls,3.9,628,"('restaurant', 'food', 'point_of_interest', 'establishment')","20 Tyler St, Boston",2
1434,Matsunori Handroll Bar,ChIJ7ZQsunx544kR9Rgdx-_g4Vc,4.6,151,"('restaurant', 'point_of_interest', 'food', 'establishment')","900 Beacon St Unit A, Boston",Unknown
1435,City Bar Back Bay,ChIJLTG3KQx644kR8V3uyWHrULE,4.4,147,"('night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","65 Exeter St, Boston",3
1436,Taisei Of Japan,ChIJe-GxWn1x44kRPg9vVmvsIxk,0.0,0,"('restaurant', 'food', 'point_of_interest', 'establishment')","138 Lewis Wharf, Boston",Unknown
1437,Dillon's,ChIJgTL7UAV644kRoyxoksjiU30,4.0,844,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","955 Boylston St, Boston",2
1438,Mistral,ChIJkSNLO3N644kRDFU42v6aQfI,4.6,1002,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","223 Columbus Ave, Boston",3
1439,Krasi,ChIJb746_OZ744kR0lShqNRTJZA,4.7,673,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","48 Gloucester St, Boston",2
1440,Kutzu,ChIJhVQMnZVx44kRqisSAUZF468,2.5,16,"('restaurant', 'point_of_interest', 'food', 'establishment')","100 High St T4, Boston",2
1441,University Grill & Pizza,ChIJgTVA8vB544kRFbGEuIa0QSg,4.4,89,"('restaurant', 'food', 'point_of_interest', 'establishment')","712 Commonwealth Ave, Boston",1
1442,Shanti Express,ChIJf-cDx4x744kRbALFmakYpGI,2.7,15,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","49 Warren St, Roxbury",2
1443,Isabella Restaurant,ChIJIZQvYBRx44kR_aShp0tUcAI,4.7,376,"('restaurant', 'food', 'point_of_interest', 'establishment')","2 Prince St, Boston",2
1444,Matsunori Handroll Bar,ChIJ7ZQsunx544kR9Rgdx-_g4Vc,4.6,151,"('restaurant', 'food', 'point_of_interest', 'establishment')","900 Beacon St Unit A, Boston",Unknown
1445,Mike & Patty's Bay Village,ChIJQ3od43N644kRdwiyxb3lYaQ,4.6,1654,"('restaurant', 'food', 'point_of_interest', 'establishment')","12 Church St, Boston",1
1446,Kutzu,ChIJhVQMnZVx44kRqisSAUZF468,2.5,16,"('restaurant', 'food', 'point_of_interest', 'establishment')","100 High St T4, Boston",2
1447,Avenue Grille & Pizzeria,ChIJfa2321B644kRlZldcvyv0aw,4.3,306,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","856 Dorchester Ave, Boston",1
1448,West End Johnnie’s,ChIJOYgJ3I9w44kRXukXXdoscpA,4.2,610,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","138 Portland St, Boston",2
1449,La Neta,ChIJVXzzg-h744kR5_cGuswGuNU,4.0,477,"('restaurant', 'food', 'point_of_interest', 'establishment')","255 Newbury St, Boston",2
1450,Kenmore Square,ChIJ7ZXiVx1644kRc0GgVmpdHMo,4.4,687,"('tourist_attraction', 'point_of_interest', 'establishment')","School of Education, 623 Commonwealth Ave, Boston",Unknown
1451,M&J Teriyaki,ChIJrwaHLR5644kRGchH9Bfuzho,4.3,125,"('restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment')","130 Jersey St, Boston",2
1452,Bon Me Test Kitchen,ChIJxY3pVaNw44kRn9xALwSFEg4,4.3,227,"('meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","60 Binney St, Cambridge",1
1453,Panera Bread,ChIJRUmvJ0V644kRXXGWeFeWFBk,3.9,609,"('cafe', 'bakery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","8 Allstate Rd Suite 3, Dorchester",2
1454,Cafe Porto Bello,ChIJAXCC4JF644kRnjI9N6b8Q48,4.6,221,"('restaurant', 'food', 'point_of_interest', 'establishment')","672 E Broadway, South Boston",2
1455,Gigi,ChIJ10Q4nHF744kRYtCDQIaq3gw,4.4,139,"('restaurant', 'point_of_interest', 'food', 'establishment')","431 Columbus Ave, Boston",2
1456,JIBEI CHUAN 季北川,ChIJw8xWW55744kRYJk-922aJw4,4.3,125,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","50 Beach St, Boston",2
1457,Bon Me Test Kitchen,ChIJxY3pVaNw44kRn9xALwSFEg4,4.3,227,"('cafe', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","60 Binney St, Cambridge",1
